user,tweets,labels,follows,cleaned,cleaned_transform,bigram,trigram
user1,b'RT @LeaveEUOfficial: RT if this is how you feel about the political establishment in Britain! \xf0\x9f\x91\x8a\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\n\nSupport us at https://t.co/iICfFb8qqg ht\xe2\x80\xa6',4,following1,feel political establishment britain u ht,if this is how you feel about the political establishment in britain us at ht,"[('feel', 'political'), ('political', 'establishment'), ('establishment', 'britain'), ('britain', 'u'), ('u', 'ht')]","[('feel', 'political', 'establishment'), ('political', 'establishment', 'britain'), ('establishment', 'britain', 'u'), ('britain', 'u', 'ht')]"
user1,"b'RT @richard11a1949: UK Parliament: To save Brexit before democracy is crushed, Theresa May must be impeached. - Sign the Petition! https://\xe2\x80\xa6'",4,following1,uk parliament save brexit democracy crushed theresa may must impeached sign petition,uk parliament to save brexit before democracy is crushed theresa may must be impeached sign the petition,"[('uk', 'parliament'), ('parliament', 'save'), ('save', 'brexit'), ('brexit', 'democracy'), ('democracy', 'crushed'), ('crushed', 'theresa'), ('theresa', 'may'), ('may', 'must'), ('must', 'impeached'), ('impeached', 'sign'), ('sign', 'petition')]","[('uk', 'parliament', 'save'), ('parliament', 'save', 'brexit'), ('save', 'brexit', 'democracy'), ('brexit', 'democracy', 'crushed'), ('democracy', 'crushed', 'theresa'), ('crushed', 'theresa', 'may'), ('theresa', 'may', 'must'), ('may', 'must', 'impeached'), ('must', 'impeached', 'sign'), ('impeached', 'sign', 'petition')]"
user1,"b'RT @frambumtd: Prime Minister,\nYou have wasted two years with your dithering, delaying, sabotaging, grovelling, arse kissing, rolling over,\xe2\x80\xa6'",1,following1,prime minister wasted two year dithering delaying sabotaging grovelling arse kissing rolling,prime minister have wasted two years with your dithering delaying sabotaging grovelling arse kissing rolling over,"[('prime', 'minister'), ('minister', 'wasted'), ('wasted', 'two'), ('two', 'year'), ('year', 'dithering'), ('dithering', 'delaying'), ('delaying', 'sabotaging'), ('sabotaging', 'grovelling'), ('grovelling', 'arse'), ('arse', 'kissing'), ('kissing', 'rolling')]","[('prime', 'minister', 'wasted'), ('minister', 'wasted', 'two'), ('wasted', 'two', 'year'), ('two', 'year', 'dithering'), ('year', 'dithering', 'delaying'), ('dithering', 'delaying', 'sabotaging'), ('delaying', 'sabotaging', 'grovelling'), ('sabotaging', 'grovelling', 'arse'), ('grovelling', 'arse', 'kissing'), ('arse', 'kissing', 'rolling')]"
user1,"b""@theresa_may u should be sacked u work for the people clearly u don't know what leave means No Deal an walk away https://t.co/2skROGZ5mm""",4,following1,u sacked u work people clearly u dont know leave mean deal walk away,u should be sacked u work for the people clearly u dont know what leave means no deal an walk away,"[('u', 'sacked'), ('sacked', 'u'), ('u', 'work'), ('work', 'people'), ('people', 'clearly'), ('clearly', 'u'), ('u', 'dont'), ('dont', 'know'), ('know', 'leave'), ('leave', 'mean'), ('mean', 'deal'), ('deal', 'walk'), ('walk', 'away')]","[('u', 'sacked', 'u'), ('sacked', 'u', 'work'), ('u', 'work', 'people'), ('work', 'people', 'clearly'), ('people', 'clearly', 'u'), ('clearly', 'u', 'dont'), ('u', 'dont', 'know'), ('dont', 'know', 'leave'), ('know', 'leave', 'mean'), ('leave', 'mean', 'deal'), ('mean', 'deal', 'walk'), ('deal', 'walk', 'away')]"
user1,b'RT @RedHotSquirrel: The British people are sovereign.\n\nMPs are mere representatives of the people in Parliament.\n\nMost Labour MPs represent\xe2\x80\xa6',4,following1,british people sovereign mere representative people parliament labour mp represent,the british people are sovereign are mere representatives of the people in parliament labour mps represent,"[('british', 'people'), ('people', 'sovereign'), ('sovereign', 'mere'), ('mere', 'representative'), ('representative', 'people'), ('people', 'parliament'), ('parliament', 'labour'), ('labour', 'mp'), ('mp', 'represent')]","[('british', 'people', 'sovereign'), ('people', 'sovereign', 'mere'), ('sovereign', 'mere', 'representative'), ('mere', 'representative', 'people'), ('representative', 'people', 'parliament'), ('people', 'parliament', 'labour'), ('parliament', 'labour', 'mp'), ('labour', 'mp', 'represent')]"
user1,b'RT @Jonteinspain: This thug was beating innocent people with a 4 foot stick at speakers corner yesterday. Police were no more than 4 metres\xe2\x80\xa6',4,following1,thug beating innocent people 4 foot stick speaker corner yesterday police 4 metre,this thug was beating innocent people with a 4 foot stick at speakers corner yesterday police were no more than 4 metres,"[('thug', 'beating'), ('beating', 'innocent'), ('innocent', 'people'), ('people', '4'), ('4', 'foot'), ('foot', 'stick'), ('stick', 'speaker'), ('speaker', 'corner'), ('corner', 'yesterday'), ('yesterday', 'police'), ('police', '4'), ('4', 'metre')]","[('thug', 'beating', 'innocent'), ('beating', 'innocent', 'people'), ('innocent', 'people', '4'), ('people', '4', 'foot'), ('4', 'foot', 'stick'), ('foot', 'stick', 'speaker'), ('stick', 'speaker', 'corner'), ('speaker', 'corner', 'yesterday'), ('corner', 'yesterday', 'police'), ('yesterday', 'police', '4'), ('police', '4', 'metre')]"
user1,b'@NationalistGent @erikak58 Keep fighting fuck them terrorists called antifa',3,following1,keep fighting fuck terrorist called antifa,keep fighting fuck them terrorists called antifa,"[('keep', 'fighting'), ('fighting', 'fuck'), ('fuck', 'terrorist'), ('terrorist', 'called'), ('called', 'antifa')]","[('keep', 'fighting', 'fuck'), ('fighting', 'fuck', 'terrorist'), ('fuck', 'terrorist', 'called'), ('terrorist', 'called', 'antifa')]"
user1,b'@Jacob_Rees_Mogg Sack @theresa_may an you Jacob become PM we need some one with balls \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x91\x8a\xf0\x9f\x91\x8a',1,following1,sack jacob become pm need one ball,sack an you jacob become pm we need some one with balls,"[('sack', 'jacob'), ('jacob', 'become'), ('become', 'pm'), ('pm', 'need'), ('need', 'one'), ('one', 'ball')]","[('sack', 'jacob', 'become'), ('jacob', 'become', 'pm'), ('become', 'pm', 'need'), ('pm', 'need', 'one'), ('need', 'one', 'ball')]"
user1,b'@willempet @white_arrow_uk Because he is white',4,following1,white,because he is white,[],[]
user1,"b'RT @bobmca1: Duration: EU Ref - End of Transition Period - 4 years, 6 months, 9 days (23/6/2016 - 31/12/2020).  \n\nDuration: WW1 - 4 years,\xe2\x80\xa6'",4,following1,duration eu ref end transition period 4 year 6 month 9 day 2362016 31122020 ww1 4 year,duration eu ref end of transition period 4 years 6 months 9 days 2362016 31122020 ww1 4 years,"[('duration', 'eu'), ('eu', 'ref'), ('ref', 'end'), ('end', 'transition'), ('transition', 'period'), ('period', '4'), ('4', 'year'), ('year', '6'), ('6', 'month'), ('month', '9'), ('9', 'day'), ('day', '2362016'), ('2362016', '31122020'), ('31122020', 'ww1'), ('ww1', '4'), ('4', 'year')]","[('duration', 'eu', 'ref'), ('eu', 'ref', 'end'), ('ref', 'end', 'transition'), ('end', 'transition', 'period'), ('transition', 'period', '4'), ('period', '4', 'year'), ('4', 'year', '6'), ('year', '6', 'month'), ('6', 'month', '9'), ('month', '9', 'day'), ('9', 'day', '2362016'), ('day', '2362016', '31122020'), ('2362016', '31122020', 'ww1'), ('31122020', 'ww1', '4'), ('ww1', '4', 'year')]"
user1,b'Absolutely beyond a joke u traitor u should be arrested for treason \xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1 @theresa_may https://t.co/oApT7VyB9E',3,following1,absolutely beyond joke u traitor u arrested treason,absolutely beyond a joke u traitor u should be arrested for treason,"[('absolutely', 'beyond'), ('beyond', 'joke'), ('joke', 'u'), ('u', 'traitor'), ('traitor', 'u'), ('u', 'arrested'), ('arrested', 'treason')]","[('absolutely', 'beyond', 'joke'), ('beyond', 'joke', 'u'), ('joke', 'u', 'traitor'), ('u', 'traitor', 'u'), ('traitor', 'u', 'arrested'), ('u', 'arrested', 'treason')]"
user1,"b'RT @JackBMontgomery: ""If someone does something that isn\'t a criminal offence but the victim, OR ANYONE ELSE, believes it was motivated by\xe2\x80\xa6'",4,following1,someone something isnt criminal offence victim anyone else belief motivated,if someone does something that isnt a criminal offence but the victim or anyone else believes it was motivated by,"[('someone', 'something'), ('something', 'isnt'), ('isnt', 'criminal'), ('criminal', 'offence'), ('offence', 'victim'), ('victim', 'anyone'), ('anyone', 'else'), ('else', 'belief'), ('belief', 'motivated')]","[('someone', 'something', 'isnt'), ('something', 'isnt', 'criminal'), ('isnt', 'criminal', 'offence'), ('criminal', 'offence', 'victim'), ('offence', 'victim', 'anyone'), ('victim', 'anyone', 'else'), ('anyone', 'else', 'belief'), ('else', 'belief', 'motivated')]"
user1,"b'RT @Co110n_purpose: Repeat after me,out loud.\n\nForeign men have entered our homeland and are raping our women and children.\n\nOur ""leaders""\xe2\x80\xa6'",1,following1,repeat meout loud men entered homeland raping woman child leader,repeat after meout loud men have entered our homeland and are raping our women and children leaders,"[('repeat', 'meout'), ('meout', 'loud'), ('loud', 'men'), ('men', 'entered'), ('entered', 'homeland'), ('homeland', 'raping'), ('raping', 'woman'), ('woman', 'child'), ('child', 'leader')]","[('repeat', 'meout', 'loud'), ('meout', 'loud', 'men'), ('loud', 'men', 'entered'), ('men', 'entered', 'homeland'), ('entered', 'homeland', 'raping'), ('homeland', 'raping', 'woman'), ('raping', 'woman', 'child'), ('woman', 'child', 'leader')]"
user1,b'RT @TheFogeys: I want @Jacob_Rees_Mogg instead of @theresa_may ... and I want him before she does any more deliberate damage to #Brexit\n\nSt\xe2\x80\xa6',4,following1,want instead want deliberate damage brexit,i want instead of and i want him before she does any more deliberate damage to brexit,"[('want', 'instead'), ('instead', 'want'), ('want', 'deliberate'), ('deliberate', 'damage'), ('damage', 'brexit')]","[('want', 'instead', 'want'), ('instead', 'want', 'deliberate'), ('want', 'deliberate', 'damage'), ('deliberate', 'damage', 'brexit')]"
user1,"b""@FreeSpeechGB @Stevewi40603432 @metpoliceuk This is treason arrest all parliament if don't respect the biggest demo\xe2\x80\xa6 https://t.co/yDfx3tKFNO""",1,following1,treason arrest parliament dont respect biggest demo,this is treason arrest all parliament if dont respect the biggest demo,"[('treason', 'arrest'), ('arrest', 'parliament'), ('parliament', 'dont'), ('dont', 'respect'), ('respect', 'biggest'), ('biggest', 'demo')]","[('treason', 'arrest', 'parliament'), ('arrest', 'parliament', 'dont'), ('parliament', 'dont', 'respect'), ('dont', 'respect', 'biggest'), ('respect', 'biggest', 'demo')]"
user1,b'Extremist group lol get a grip woman ... ooo an another thing seen as ur liking deportation now u got rid of Russia\xe2\x80\xa6 https://t.co/pAwlS9FQSM',1,following1,extremist group lol get grip woman ooo another thing seen ur liking deportation u got rid russia,extremist group lol get a grip woman ooo an another thing seen as ur liking deportation now u got rid of russia,"[('extremist', 'group'), ('group', 'lol'), ('lol', 'get'), ('get', 'grip'), ('grip', 'woman'), ('woman', 'ooo'), ('ooo', 'another'), ('another', 'thing'), ('thing', 'seen'), ('seen', 'ur'), ('ur', 'liking'), ('liking', 'deportation'), ('deportation', 'u'), ('u', 'got'), ('got', 'rid'), ('rid', 'russia')]","[('extremist', 'group', 'lol'), ('group', 'lol', 'get'), ('lol', 'get', 'grip'), ('get', 'grip', 'woman'), ('grip', 'woman', 'ooo'), ('woman', 'ooo', 'another'), ('ooo', 'another', 'thing'), ('another', 'thing', 'seen'), ('thing', 'seen', 'ur'), ('seen', 'ur', 'liking'), ('ur', 'liking', 'deportation'), ('liking', 'deportation', 'u'), ('deportation', 'u', 'got'), ('u', 'got', 'rid'), ('got', 'rid', 'russia')]"
user1,b'@notwaving Another lefty twat the UK is free .. u can say anything to anyone as long as ur not inciting violence..\xe2\x80\xa6 https://t.co/JgzTRXgUec',1,following1,another lefty twat uk free u say anything anyone long ur inciting violence,another lefty twat the uk is free u can say anything to anyone as long as ur not inciting violence,"[('another', 'lefty'), ('lefty', 'twat'), ('twat', 'uk'), ('uk', 'free'), ('free', 'u'), ('u', 'say'), ('say', 'anything'), ('anything', 'anyone'), ('anyone', 'long'), ('long', 'ur'), ('ur', 'inciting'), ('inciting', 'violence')]","[('another', 'lefty', 'twat'), ('lefty', 'twat', 'uk'), ('twat', 'uk', 'free'), ('uk', 'free', 'u'), ('free', 'u', 'say'), ('u', 'say', 'anything'), ('say', 'anything', 'anyone'), ('anything', 'anyone', 'long'), ('anyone', 'long', 'ur'), ('long', 'ur', 'inciting'), ('ur', 'inciting', 'violence')]"
user1,"b""@Frankhaviland @theresa_may @YahooNewsUK There is no such thing as far right to me it's common sense it's the gover\xe2\x80\xa6 https://t.co/O4tOEqjOKe""",4,following1,thing far right common sense gover,there is no such thing as far right to me its common sense its the gover,"[('thing', 'far'), ('far', 'right'), ('right', 'common'), ('common', 'sense'), ('sense', 'gover')]","[('thing', 'far', 'right'), ('far', 'right', 'common'), ('right', 'common', 'sense'), ('common', 'sense', 'gover')]"
user1,b'@TrumpsBlonde @TheRebelQuotes @CharlieJulliet2 Can I have an emergency visa to Australia as the UK government have\xe2\x80\xa6 https://t.co/oS4i2P8sXY',4,following1,emergency visa australia uk government,can i have an emergency visa to australia as the uk government have,"[('emergency', 'visa'), ('visa', 'australia'), ('australia', 'uk'), ('uk', 'government')]","[('emergency', 'visa', 'australia'), ('visa', 'australia', 'uk'), ('australia', 'uk', 'government')]"
user1,b'RT @spurs4eva1965: This is who Tommy Robinson really is. https://t.co/SFMuCny5LH',4,following1,tommy robinson really,this is who tommy robinson really is,"[('tommy', 'robinson'), ('robinson', 'really')]","[('tommy', 'robinson', 'really')]"
user1,b'Get a fucking grip while innocent young white girls are been beaten drugged raped an some murdered by Muslims ur mo\xe2\x80\xa6 https://t.co/O7ZJiLXpx0',3,following1,get fucking grip innocent young white girl beaten drugged raped murdered muslim ur mo,get a fucking grip while innocent young white girls are been beaten drugged raped an some murdered by muslims ur mo,"[('get', 'fucking'), ('fucking', 'grip'), ('grip', 'innocent'), ('innocent', 'young'), ('young', 'white'), ('white', 'girl'), ('girl', 'beaten'), ('beaten', 'drugged'), ('drugged', 'raped'), ('raped', 'murdered'), ('murdered', 'muslim'), ('muslim', 'ur'), ('ur', 'mo')]","[('get', 'fucking', 'grip'), ('fucking', 'grip', 'innocent'), ('grip', 'innocent', 'young'), ('innocent', 'young', 'white'), ('young', 'white', 'girl'), ('white', 'girl', 'beaten'), ('girl', 'beaten', 'drugged'), ('beaten', 'drugged', 'raped'), ('drugged', 'raped', 'murdered'), ('raped', 'murdered', 'muslim'), ('murdered', 'muslim', 'ur'), ('muslim', 'ur', 'mo')]"
user1,"b""@lucyfrown @BirkbeckNews I'm a proud white man but oppressed in the UK""",4,following1,im proud white man oppressed uk,im a proud white man but oppressed in the uk,"[('im', 'proud'), ('proud', 'white'), ('white', 'man'), ('man', 'oppressed'), ('oppressed', 'uk')]","[('im', 'proud', 'white'), ('proud', 'white', 'man'), ('white', 'man', 'oppressed'), ('man', 'oppressed', 'uk')]"
user1,b'@ActivePatriots Civil war needs to happen 2 wars we fought for our freedom now the left wing government are taking\xe2\x80\xa6 https://t.co/DT4lZUH4RE',3,following1,civil war need happen 2 war fought freedom left wing government taking,civil war needs to happen 2 wars we fought for our freedom now the left wing government are taking,"[('civil', 'war'), ('war', 'need'), ('need', 'happen'), ('happen', '2'), ('2', 'war'), ('war', 'fought'), ('fought', 'freedom'), ('freedom', 'left'), ('left', 'wing'), ('wing', 'government'), ('government', 'taking')]","[('civil', 'war', 'need'), ('war', 'need', 'happen'), ('need', 'happen', '2'), ('happen', '2', 'war'), ('2', 'war', 'fought'), ('war', 'fought', 'freedom'), ('fought', 'freedom', 'left'), ('freedom', 'left', 'wing'), ('left', 'wing', 'government'), ('wing', 'government', 'taking')]"
